"","game","id","roundno","groupness","equalitycondition","roundcat","tokentype","tokengiven","tokensum"
"702","IG03","5263","8","group","highstatus","1","ingroup",1,6
"703","IG03","5267","8","group","lowstatus","1","ingroup",0,2
"704","IG03","5269","8","group","highstatus","1","ingroup",1,8
"705","IG03","5259","8","group","lowstatus","1","ingroup",0,5
"706","IG03","5257","8","group","highstatus","1","ingroup",0,5
"707","IG03","5260","8","group","lowstatus","1","ingroup",0,2
"708","IG03","5261","8","group","highstatus","1","ingroup",0,6
"709","IG03","5262","8","group","lowstatus","1","ingroup",0,1
"710","IG03","5264","8","group","highstatus","1","ingroup",1,8
"711","IG03","5268","8","group","lowstatus","1","ingroup",1,4
"712","IG03","5256","8","group","highstatus","1","ingroup",1,7
"713","IG03","5258","8","group","lowstatus","1","ingroup",1,6
"714","IG03","5266","8","group","highstatus","1","ingroup",1,7
"715","IG03","5265","16","group","lowstatus","2","ingroup",1,5
"716","IG03","5263","16","group","highstatus","2","ingroup",1,3
"717","IG03","5267","16","group","lowstatus","2","ingroup",1,4
"718","IG03","5269","16","group","highstatus","2","ingroup",1,8
"719","IG03","5259","16","group","lowstatus","2","ingroup",1,7
"720","IG03","5257","16","group","highstatus","2","ingroup",1,7
"721","IG03","5260","16","group","lowstatus","2","ingroup",1,6
"722","IG03","5261","16","group","highstatus","2","ingroup",1,6
"723","IG03","5262","16","group","lowstatus","2","ingroup",1,4
"724","IG03","5264","16","group","highstatus","2","ingroup",1,8
"725","IG03","5268","16","group","lowstatus","2","ingroup",1,6
"726","IG03","5256","16","group","highstatus","2","ingroup",0,3
"727","IG03","5258","16","group","lowstatus","2","ingroup",0,5
"728","IG03","5266","16","group","highstatus","2","ingroup",1,3
"729","IG03","5265","24","group","lowstatus","3","ingroup",0,3
"730","IG03","5263","24","group","highstatus","3","ingroup",1,8
"731","IG03","5267","24","group","lowstatus","3","ingroup",1,5
"732","IG03","5269","24","group","highstatus","3","ingroup",1,8
"733","IG03","5259","24","group","lowstatus","3","ingroup",0,5
"734","IG03","5257","24","group","highstatus","3","ingroup",1,8
"735","IG03","5260","24","group","lowstatus","3","ingroup",1,7
"736","IG03","5261","24","group","highstatus","3","ingroup",1,6
"737","IG03","5262","24","group","lowstatus","3","ingroup",1,8
"738","IG03","5264","24","group","highstatus","3","ingroup",1,8
"739","IG03","5268","24","group","lowstatus","3","ingroup",1,5
"740","IG03","5256","24","group","highstatus","3","ingroup",1,5
"741","IG03","5258","24","group","lowstatus","3","ingroup",1,8
"742","IG03","5266","24","group","highstatus","3","ingroup",1,6
"743","IG03","5265","32","group","lowstatus","4","ingroup",0,3
"744","IG03","5263","32","group","highstatus","4","ingroup",0,6
"745","IG03","5267","32","group","lowstatus","4","ingroup",0,4
"746","IG03","5269","32","group","highstatus","4","ingroup",1,8
"747","IG03","5259","32","group","lowstatus","4","ingroup",1,8
"748","IG03","5257","32","group","highstatus","4","ingroup",1,8
"749","IG03","5260","32","group","lowstatus","4","ingroup",1,5
"750","IG03","5261","32","group","highstatus","4","ingroup",0,4
"751","IG03","5262","32","group","lowstatus","4","ingroup",1,8
"752","IG03","5264","32","group","highstatus","4","ingroup",1,8
"753","IG03","5268","32","group","lowstatus","4","ingroup",1,6
"754","IG03","5256","32","group","highstatus","4","ingroup",1,4
"755","IG03","5258","32","group","lowstatus","4","ingroup",0,5
"756","IG03","5266","32","group","highstatus","4","ingroup",0,5
"757","IG03","5265","40","group","lowstatus","5","ingroup",0,3
"758","IG03","5263","40","group","highstatus","5","ingroup",1,8
"759","IG03","5267","40","group","lowstatus","5","ingroup",1,5
"760","IG03","5269","40","group","highstatus","5","ingroup",1,8
"761","IG03","5259","40","group","lowstatus","5","ingroup",1,7
"762","IG03","5257","40","group","highstatus","5","ingroup",1,8
"763","IG03","5260","40","group","lowstatus","5","ingroup",1,4
"764","IG03","5261","40","group","highstatus","5","ingroup",0,4
"765","IG03","5262","40","group","lowstatus","5","ingroup",1,8
"766","IG03","5264","40","group","highstatus","5","ingroup",1,8
"767","IG03","5268","40","group","lowstatus","5","ingroup",1,6
"768","IG03","5256","40","group","highstatus","5","ingroup",0,4
"769","IG03","5258","40","group","lowstatus","5","ingroup",1,6
"770","IG03","5266","40","group","highstatus","5","ingroup",1,7
"771","IG04","5525","8","group","lowstatus","1","ingroup",0,2
"772","IG04","5523","8","group","highstatus","1","ingroup",1,8
"773","IG04","5527","8","group","lowstatus","1","ingroup",1,3
"774","IG04","5529","8","group","highstatus","1","ingroup",0,6
"775","IG04","5519","8","group","lowstatus","1","ingroup",1,4
"776","IG04","5517","8","group","highstatus","1","ingroup",1,7
"777","IG04","5520","8","group","lowstatus","1","ingroup",0,0
"778","IG04","5521","8","group","highstatus","1","ingroup",1,8
"779","IG04","5522","8","group","lowstatus","1","ingroup",0,2
"780","IG04","5524","8","group","highstatus","1","ingroup",1,7
"781","IG04","5528","8","group","lowstatus","1","ingroup",0,4
"782","IG04","5516","8","group","highstatus","1","ingroup",1,3
"783","IG04","5518","8","group","lowstatus","1","ingroup",0,4
"784","IG04","5526","8","group","highstatus","1","ingroup",1,8
"785","IG04","5525","16","group","lowstatus","2","ingroup",0,0
"786","IG04","5523","16","group","highstatus","2","ingroup",1,8
"787","IG04","5527","16","group","lowstatus","2","ingroup",0,2
"788","IG04","5529","16","group","highstatus","2","ingroup",1,8
"789","IG04","5519","16","group","lowstatus","2","ingroup",1,3
"790","IG04","5517","16","group","highstatus","2","ingroup",1,8
"791","IG04","5520","16","group","lowstatus","2","ingroup",1,7
"792","IG04","5521","16","group","highstatus","2","ingroup",1,8
"793","IG04","5522","16","group","lowstatus","2","ingroup",0,1
"794","IG04","5524","16","group","highstatus","2","ingroup",1,5
"795","IG04","5528","16","group","lowstatus","2","ingroup",1,6
"796","IG04","5516","16","group","highstatus","2","ingroup",0,5
"797","IG04","5518","16","group","lowstatus","2","ingroup",1,7
"798","IG04","5526","16","group","highstatus","2","ingroup",1,8
"799","IG04","5525","24","group","lowstatus","3","ingroup",1,8
"800","IG04","5523","24","group","highstatus","3","ingroup",1,8
"801","IG04","5527","24","group","lowstatus","3","ingroup",1,4
"802","IG04","5529","24","group","highstatus","3","ingroup",1,7
"803","IG04","5519","24","group","lowstatus","3","ingroup",0,2
"804","IG04","5517","24","group","highstatus","3","ingroup",1,8
"805","IG04","5520","24","group","lowstatus","3","ingroup",1,7
"806","IG04","5521","24","group","highstatus","3","ingroup",1,8
"807","IG04","5522","24","group","lowstatus","3","ingroup",1,4
"808","IG04","5524","24","group","highstatus","3","ingroup",0,4
"809","IG04","5528","24","group","lowstatus","3","ingroup",1,8
"810","IG04","5516","24","group","highstatus","3","ingroup",1,7
"811","IG04","5518","24","group","lowstatus","3","ingroup",1,5
"812","IG04","5526","24","group","highstatus","3","ingroup",1,8
"813","IG04","5525","32","group","lowstatus","4","ingroup",0,7
"814","IG04","5523","32","group","highstatus","4","ingroup",1,6
"815","IG04","5527","32","group","lowstatus","4","ingroup",1,5
"816","IG04","5529","32","group","highstatus","4","ingroup",0,6
"817","IG04","5519","32","group","lowstatus","4","ingroup",1,5
"818","IG04","5517","32","group","highstatus","4","ingroup",1,8
"819","IG04","5520","32","group","lowstatus","4","ingroup",1,8
"820","IG04","5521","32","group","highstatus","4","ingroup",1,8
"821","IG04","5522","32","group","lowstatus","4","ingroup",0,4
"822","IG04","5524","32","group","highstatus","4","ingroup",1,8
"823","IG04","5528","32","group","lowstatus","4","ingroup",1,8
"824","IG04","5516","32","group","highstatus","4","ingroup",1,5
"825","IG04","5518","32","group","lowstatus","4","ingroup",1,8
"826","IG04","5526","32","group","highstatus","4","ingroup",1,7
"827","IG04","5525","40","group","lowstatus","5","ingroup",1,8
"828","IG04","5523","40","group","highstatus","5","ingroup",0,7
"829","IG04","5527","40","group","lowstatus","5","ingroup",0,4
"830","IG04","5529","40","group","highstatus","5","ingroup",1,3
"831","IG04","5519","40","group","lowstatus","5","ingroup",1,6
"832","IG04","5517","40","group","highstatus","5","ingroup",1,8
"833","IG04","5520","40","group","lowstatus","5","ingroup",1,8
"834","IG04","5521","40","group","highstatus","5","ingroup",1,8
"835","IG04","5522","40","group","lowstatus","5","ingroup",0,2
"836","IG04","5524","40","group","highstatus","5","ingroup",1,7
"837","IG04","5528","40","group","lowstatus","5","ingroup",1,6
"838","IG04","5516","40","group","highstatus","5","ingroup",1,4
"839","IG04","5518","40","group","lowstatus","5","ingroup",1,7
"840","IG04","5526","40","group","highstatus","5","ingroup",1,8
"841","II01","4409","8","individual","lowstatus","1","ingroup",1,4
"842","II01","4407","8","individual","highstatus","1","ingroup",1,8
"843","II01","4411","8","individual","lowstatus","1","ingroup",1,4
"844","II01","4413","8","individual","highstatus","1","ingroup",1,8
"845","II01","4403","8","individual","lowstatus","1","ingroup",0,0
"846","II01","4401","8","individual","highstatus","1","ingroup",1,7
"847","II01","4404","8","individual","lowstatus","1","ingroup",1,1
"848","II01","4405","8","individual","highstatus","1","ingroup",1,5
"849","II01","4406","8","individual","lowstatus","1","ingroup",0,4
"850","II01","4408","8","individual","highstatus","1","ingroup",1,3
"851","II01","4412","8","individual","lowstatus","1","ingroup",0,1
"852","II01","4400","8","individual","highstatus","1","ingroup",0,5
"853","II01","4402","8","individual","lowstatus","1","ingroup",0,3
"854","II01","4410","8","individual","highstatus","1","ingroup",1,8
"855","II01","4409","16","individual","lowstatus","2","ingroup",1,3
"856","II01","4407","16","individual","highstatus","2","ingroup",1,8
"857","II01","4411","16","individual","lowstatus","2","ingroup",1,6
"858","II01","4413","16","individual","highstatus","2","ingroup",1,8
"859","II01","4403","16","individual","lowstatus","2","ingroup",0,6
"860","II01","4401","16","individual","highstatus","2","ingroup",1,6
"861","II01","4404","16","individual","lowstatus","2","ingroup",0,0
"862","II01","4405","16","individual","highstatus","2","ingroup",1,7
"863","II01","4406","16","individual","lowstatus","2","ingroup",0,4
"864","II01","4408","16","individual","highstatus","2","ingroup",1,4
"865","II01","4412","16","individual","lowstatus","2","ingroup",1,3
"866","II01","4400","16","individual","highstatus","2","ingroup",1,7
"867","II01","4402","16","individual","lowstatus","2","ingroup",1,4
"868","II01","4410","16","individual","highstatus","2","ingroup",1,8
"869","II01","4409","24","individual","lowstatus","3","ingroup",1,4
"870","II01","4407","24","individual","highstatus","3","ingroup",0,6
"871","II01","4411","24","individual","lowstatus","3","ingroup",1,7
"872","II01","4413","24","individual","highstatus","3","ingroup",0,6
"873","II01","4403","24","individual","lowstatus","3","ingroup",1,3
"874","II01","4401","24","individual","highstatus","3","ingroup",1,6
"875","II01","4404","24","individual","lowstatus","3","ingroup",1,5
"876","II01","4405","24","individual","highstatus","3","ingroup",1,6
"877","II01","4406","24","individual","lowstatus","3","ingroup",1,3
"878","II01","4408","24","individual","highstatus","3","ingroup",0,5
"879","II01","4412","24","individual","lowstatus","3","ingroup",1,1
"880","II01","4400","24","individual","highstatus","3","ingroup",1,7
"881","II01","4402","24","individual","lowstatus","3","ingroup",1,6
"882","II01","4410","24","individual","highstatus","3","ingroup",1,7
"883","II01","4409","32","individual","lowstatus","4","ingroup",1,6
"884","II01","4407","32","individual","highstatus","4","ingroup",1,5
"885","II01","4411","32","individual","lowstatus","4","ingroup",1,7
"886","II01","4413","32","individual","highstatus","4","ingroup",1,6
"887","II01","4403","32","individual","lowstatus","4","ingroup",1,3
"888","II01","4401","32","individual","highstatus","4","ingroup",1,5
"889","II01","4404","32","individual","lowstatus","4","ingroup",1,3
"890","II01","4405","32","individual","highstatus","4","ingroup",0,3
"891","II01","4406","32","individual","lowstatus","4","ingroup",1,7
"892","II01","4408","32","individual","highstatus","4","ingroup",1,6
"893","II01","4412","32","individual","lowstatus","4","ingroup",0,4
"894","II01","4400","32","individual","highstatus","4","ingroup",1,7
"895","II01","4402","32","individual","lowstatus","4","ingroup",1,8
"896","II01","4410","32","individual","highstatus","4","ingroup",0,3
"897","II01","4409","40","individual","lowstatus","5","ingroup",1,4
"898","II01","4407","40","individual","highstatus","5","ingroup",1,8
"899","II01","4411","40","individual","lowstatus","5","ingroup",1,8
"900","II01","4413","40","individual","highstatus","5","ingroup",1,7
"901","II01","4403","40","individual","lowstatus","5","ingroup",1,5
"902","II01","4401","40","individual","highstatus","5","ingroup",0,4
"903","II01","4404","40","individual","lowstatus","5","ingroup",1,5
"904","II01","4405","40","individual","highstatus","5","ingroup",1,8
"905","II01","4406","40","individual","lowstatus","5","ingroup",1,7
"906","II01","4408","40","individual","highstatus","5","ingroup",1,5
"907","II01","4412","40","individual","lowstatus","5","ingroup",0,1
"908","II01","4400","40","individual","highstatus","5","ingroup",1,8
"909","II01","4402","40","individual","lowstatus","5","ingroup",1,7
"910","II01","4410","40","individual","highstatus","5","ingroup",1,6
"911","II02","4941","8","individual","lowstatus","1","ingroup",1,4
"912","II02","4939","8","individual","highstatus","1","ingroup",0,1
"913","II02","4943","8","individual","lowstatus","1","ingroup",1,6
"914","II02","4945","8","individual","highstatus","1","ingroup",1,8
"915","II02","4935","8","individual","lowstatus","1","ingroup",1,2
"916","II02","4933","8","individual","highstatus","1","ingroup",0,6
"917","II02","4936","8","individual","lowstatus","1","ingroup",0,5
"918","II02","4937","8","individual","highstatus","1","ingroup",1,8
"919","II02","4938","8","individual","lowstatus","1","ingroup",0,3
"920","II02","4940","8","individual","highstatus","1","ingroup",1,8
"921","II02","4944","8","individual","lowstatus","1","ingroup",1,3
"922","II02","4932","8","individual","highstatus","1","ingroup",1,7
"923","II02","4934","8","individual","lowstatus","1","ingroup",1,2
"924","II02","4942","8","individual","highstatus","1","ingroup",1,7
"925","II02","4941","16","individual","lowstatus","2","ingroup",0,5
"926","II02","4939","16","individual","highstatus","2","ingroup",1,5
"927","II02","4943","16","individual","lowstatus","2","ingroup",0,3
"928","II02","4945","16","individual","highstatus","2","ingroup",1,6
"929","II02","4935","16","individual","lowstatus","2","ingroup",0,1
"930","II02","4933","16","individual","highstatus","2","ingroup",1,7
"931","II02","4936","16","individual","lowstatus","2","ingroup",0,4
"932","II02","4937","16","individual","highstatus","2","ingroup",1,8
"933","II02","4938","16","individual","lowstatus","2","ingroup",0,4
"934","II02","4940","16","individual","highstatus","2","ingroup",1,6
"935","II02","4944","16","individual","lowstatus","2","ingroup",0,3
"936","II02","4932","16","individual","highstatus","2","ingroup",1,6
"937","II02","4934","16","individual","lowstatus","2","ingroup",1,5
"938","II02","4942","16","individual","highstatus","2","ingroup",1,7
"939","II02","4941","24","individual","lowstatus","3","ingroup",1,4
"940","II02","4939","24","individual","highstatus","3","ingroup",1,5
"941","II02","4943","24","individual","lowstatus","3","ingroup",1,3
"942","II02","4945","24","individual","highstatus","3","ingroup",1,6
"943","II02","4935","24","individual","lowstatus","3","ingroup",0,2
"944","II02","4933","24","individual","highstatus","3","ingroup",1,8
"945","II02","4936","24","individual","lowstatus","3","ingroup",0,3
"946","II02","4937","24","individual","highstatus","3","ingroup",1,5
"947","II02","4938","24","individual","lowstatus","3","ingroup",1,5
"948","II02","4940","24","individual","highstatus","3","ingroup",1,6
"949","II02","4944","24","individual","lowstatus","3","ingroup",1,4
"950","II02","4932","24","individual","highstatus","3","ingroup",1,6
"951","II02","4934","24","individual","lowstatus","3","ingroup",1,3
"952","II02","4942","24","individual","highstatus","3","ingroup",0,6
"953","II02","4941","32","individual","lowstatus","4","ingroup",1,4
"954","II02","4939","32","individual","highstatus","4","ingroup",1,4
"955","II02","4943","32","individual","lowstatus","4","ingroup",0,2
"956","II02","4945","32","individual","highstatus","4","ingroup",1,7
"957","II02","4935","32","individual","lowstatus","4","ingroup",1,6
"958","II02","4933","32","individual","highstatus","4","ingroup",1,8
"959","II02","4936","32","individual","lowstatus","4","ingroup",1,8
"960","II02","4937","32","individual","highstatus","4","ingroup",1,6
"961","II02","4938","32","individual","lowstatus","4","ingroup",1,5
"962","II02","4940","32","individual","highstatus","4","ingroup",1,8
"963","II02","4944","32","individual","lowstatus","4","ingroup",1,5
"964","II02","4932","32","individual","highstatus","4","ingroup",1,4
"965","II02","4934","32","individual","lowstatus","4","ingroup",0,4
"966","II02","4942","32","individual","highstatus","4","ingroup",1,6
"967","II02","4941","40","individual","lowstatus","5","ingroup",1,4
"968","II02","4939","40","individual","highstatus","5","ingroup",1,7
"969","II02","4943","40","individual","lowstatus","5","ingroup",1,6
"970","II02","4945","40","individual","highstatus","5","ingroup",1,8
"971","II02","4935","40","individual","lowstatus","5","ingroup",1,6
"972","II02","4933","40","individual","highstatus","5","ingroup",1,5
"973","II02","4936","40","individual","lowstatus","5","ingroup",1,7
"974","II02","4937","40","individual","highstatus","5","ingroup",1,4
"975","II02","4938","40","individual","lowstatus","5","ingroup",1,4
"976","II02","4940","40","individual","highstatus","5","ingroup",1,8
"977","II02","4944","40","individual","lowstatus","5","ingroup",1,8
"978","II02","4932","40","individual","highstatus","5","ingroup",1,3
"979","II02","4934","40","individual","lowstatus","5","ingroup",0,3
"980","II02","4942","40","individual","highstatus","5","ingroup",1,6
"981","II03","5497","8","individual","lowstatus","1","ingroup",0,0
"982","II03","5495","8","individual","highstatus","1","ingroup",1,8
"983","II03","5499","8","individual","lowstatus","1","ingroup",0,4
"984","II03","5501","8","individual","highstatus","1","ingroup",1,8
"985","II03","5491","8","individual","lowstatus","1","ingroup",0,6
"986","II03","5489","8","individual","highstatus","1","ingroup",0,3
"987","II03","5492","8","individual","lowstatus","1","ingroup",1,8
"988","II03","5493","8","individual","highstatus","1","ingroup",1,4
"989","II03","5494","8","individual","lowstatus","1","ingroup",1,5
"990","II03","5496","8","individual","highstatus","1","ingroup",1,6
"991","II03","5500","8","individual","lowstatus","1","ingroup",0,0
"992","II03","5488","8","individual","highstatus","1","ingroup",0,2
"993","II03","5490","8","individual","lowstatus","1","ingroup",1,7
"994","II03","5498","8","individual","highstatus","1","ingroup",1,4
"995","II03","5497","16","individual","lowstatus","2","ingroup",1,4
"996","II03","5495","16","individual","highstatus","2","ingroup",1,7
"997","II03","5499","16","individual","lowstatus","2","ingroup",1,5
"998","II03","5501","16","individual","highstatus","2","ingroup",1,8
"999","II03","5491","16","individual","lowstatus","2","ingroup",0,0
"1000","II03","5489","16","individual","highstatus","2","ingroup",0,3
"1001","II03","5492","16","individual","lowstatus","2","ingroup",1,5
"1002","II03","5493","16","individual","highstatus","2","ingroup",0,5
"1003","II03","5494","16","individual","lowstatus","2","ingroup",0,3
"1004","II03","5496","16","individual","highstatus","2","ingroup",0,3
"1005","II03","5500","16","individual","lowstatus","2","ingroup",0,0
"1006","II03","5488","16","individual","highstatus","2","ingroup",0,0
"1007","II03","5490","16","individual","lowstatus","2","ingroup",1,8
"1008","II03","5498","16","individual","highstatus","2","ingroup",1,7
"1009","II03","5497","24","individual","lowstatus","3","ingroup",0,5
"1010","II03","5495","24","individual","highstatus","3","ingroup",1,8
"1011","II03","5499","24","individual","lowstatus","3","ingroup",0,4
"1012","II03","5501","24","individual","highstatus","3","ingroup",1,7
"1013","II03","5491","24","individual","lowstatus","3","ingroup",0,0
"1014","II03","5489","24","individual","highstatus","3","ingroup",0,5
"1015","II03","5492","24","individual","lowstatus","3","ingroup",1,8
"1016","II03","5493","24","individual","highstatus","3","ingroup",0,4
"1017","II03","5494","24","individual","lowstatus","3","ingroup",0,2
"1018","II03","5496","24","individual","highstatus","3","ingroup",0,0
"1019","II03","5500","24","individual","lowstatus","3","ingroup",0,1
"1020","II03","5488","24","individual","highstatus","3","ingroup",0,0
"1021","II03","5490","24","individual","lowstatus","3","ingroup",0,6
"1022","II03","5498","24","individual","highstatus","3","ingroup",1,6
"1023","II03","5497","32","individual","lowstatus","4","ingroup",1,7
"1024","II03","5495","32","individual","highstatus","4","ingroup",1,8
"1025","II03","5499","32","individual","lowstatus","4","ingroup",1,6
"1026","II03","5501","32","individual","highstatus","4","ingroup",1,8
"1027","II03","5491","32","individual","lowstatus","4","ingroup",0,0
"1028","II03","5489","32","individual","highstatus","4","ingroup",1,6
"1029","II03","5492","32","individual","lowstatus","4","ingroup",1,6
"1030","II03","5493","32","individual","highstatus","4","ingroup",1,6
"1031","II03","5494","32","individual","lowstatus","4","ingroup",1,4
"1032","II03","5496","32","individual","highstatus","4","ingroup",0,4
"1033","II03","5500","32","individual","lowstatus","4","ingroup",1,7
"1034","II03","5488","32","individual","highstatus","4","ingroup",0,0
"1035","II03","5490","32","individual","lowstatus","4","ingroup",1,7
"1036","II03","5498","32","individual","highstatus","4","ingroup",1,6
"1037","II03","5497","40","individual","lowstatus","5","ingroup",0,7
"1038","II03","5495","40","individual","highstatus","5","ingroup",1,8
"1039","II03","5499","40","individual","lowstatus","5","ingroup",0,6
"1040","II03","5501","40","individual","highstatus","5","ingroup",1,8
"1041","II03","5491","40","individual","lowstatus","5","ingroup",0,0
"1042","II03","5489","40","individual","highstatus","5","ingroup",1,8
"1043","II03","5492","40","individual","lowstatus","5","ingroup",1,7
"1044","II03","5493","40","individual","highstatus","5","ingroup",1,7
"1045","II03","5494","40","individual","lowstatus","5","ingroup",1,7
"1046","II03","5496","40","individual","highstatus","5","ingroup",1,4
"1047","II03","5500","40","individual","lowstatus","5","ingroup",1,8
"1048","II03","5488","40","individual","highstatus","5","ingroup",0,0
"1049","II03","5490","40","individual","lowstatus","5","ingroup",1,8
"1050","II03","5498","40","individual","highstatus","5","ingroup",1,8
"1051","II04","5325","8","individual","lowstatus","1","ingroup",1,4
"1052","II04","5323","8","individual","highstatus","1","ingroup",0,3
"1053","II04","5327","8","individual","lowstatus","1","ingroup",1,8
"1054","II04","5329","8","individual","highstatus","1","ingroup",1,3
"1055","II04","5319","8","individual","lowstatus","1","ingroup",1,5
"1056","II04","5317","8","individual","highstatus","1","ingroup",1,8
"1057","II04","5320","8","individual","lowstatus","1","ingroup",0,1
"1058","II04","5321","8","individual","highstatus","1","ingroup",1,7
"1059","II04","5322","8","individual","lowstatus","1","ingroup",0,1
"1060","II04","5324","8","individual","highstatus","1","ingroup",1,8
"1061","II04","5328","8","individual","lowstatus","1","ingroup",0,0
"1062","II04","5316","8","individual","highstatus","1","ingroup",1,5
"1063","II04","5318","8","individual","lowstatus","1","ingroup",0,4
"1064","II04","5326","8","individual","highstatus","1","ingroup",1,6
"1065","II04","5325","16","individual","lowstatus","2","ingroup",0,4
"1066","II04","5323","16","individual","highstatus","2","ingroup",0,4
"1067","II04","5327","16","individual","lowstatus","2","ingroup",1,8
"1068","II04","5329","16","individual","highstatus","2","ingroup",0,2
"1069","II04","5319","16","individual","lowstatus","2","ingroup",1,5
"1070","II04","5317","16","individual","highstatus","2","ingroup",1,8
"1071","II04","5320","16","individual","lowstatus","2","ingroup",0,4
"1072","II04","5321","16","individual","highstatus","2","ingroup",1,6
"1073","II04","5322","16","individual","lowstatus","2","ingroup",1,6
"1074","II04","5324","16","individual","highstatus","2","ingroup",1,8
"1075","II04","5328","16","individual","lowstatus","2","ingroup",0,0
"1076","II04","5316","16","individual","highstatus","2","ingroup",0,3
"1077","II04","5318","16","individual","lowstatus","2","ingroup",0,6
"1078","II04","5326","16","individual","highstatus","2","ingroup",1,6
"1079","II04","5325","24","individual","lowstatus","3","ingroup",1,3
"1080","II04","5323","24","individual","highstatus","3","ingroup",0,7
"1081","II04","5327","24","individual","lowstatus","3","ingroup",1,8
"1082","II04","5329","24","individual","highstatus","3","ingroup",1,5
"1083","II04","5319","24","individual","lowstatus","3","ingroup",1,3
"1084","II04","5317","24","individual","highstatus","3","ingroup",1,8
"1085","II04","5320","24","individual","lowstatus","3","ingroup",0,2
"1086","II04","5321","24","individual","highstatus","3","ingroup",0,7
"1087","II04","5322","24","individual","lowstatus","3","ingroup",1,6
"1088","II04","5324","24","individual","highstatus","3","ingroup",1,8
"1089","II04","5328","24","individual","lowstatus","3","ingroup",1,6
"1090","II04","5316","24","individual","highstatus","3","ingroup",1,6
"1091","II04","5318","24","individual","lowstatus","3","ingroup",0,6
"1092","II04","5326","24","individual","highstatus","3","ingroup",1,7
"1093","II04","5325","32","individual","lowstatus","4","ingroup",1,2
"1094","II04","5323","32","individual","highstatus","4","ingroup",0,7
"1095","II04","5327","32","individual","lowstatus","4","ingroup",1,8
"1096","II04","5329","32","individual","highstatus","4","ingroup",0,2
"1097","II04","5319","32","individual","lowstatus","4","ingroup",1,4
"1098","II04","5317","32","individual","highstatus","4","ingroup",1,8
"1099","II04","5320","32","individual","lowstatus","4","ingroup",0,4
"1100","II04","5321","32","individual","highstatus","4","ingroup",1,7
"1101","II04","5322","32","individual","lowstatus","4","ingroup",0,7
"1102","II04","5324","32","individual","highstatus","4","ingroup",1,7
"1103","II04","5328","32","individual","lowstatus","4","ingroup",0,5
"1104","II04","5316","32","individual","highstatus","4","ingroup",0,3
"1105","II04","5318","32","individual","lowstatus","4","ingroup",1,6
"1106","II04","5326","32","individual","highstatus","4","ingroup",1,6
"1107","II04","5325","40","individual","lowstatus","5","ingroup",1,8
"1108","II04","5323","40","individual","highstatus","5","ingroup",0,4
"1109","II04","5327","40","individual","lowstatus","5","ingroup",1,8
"1110","II04","5329","40","individual","highstatus","5","ingroup",0,3
"1111","II04","5319","40","individual","lowstatus","5","ingroup",0,5
"1112","II04","5317","40","individual","highstatus","5","ingroup",1,8
"1113","II04","5320","40","individual","lowstatus","5","ingroup",1,5
"1114","II04","5321","40","individual","highstatus","5","ingroup",1,8
"1115","II04","5322","40","individual","lowstatus","5","ingroup",1,8
"1116","II04","5324","40","individual","highstatus","5","ingroup",1,8
"1117","II04","5328","40","individual","lowstatus","5","ingroup",1,8
"1118","II04","5316","40","individual","highstatus","5","ingroup",1,8
"1119","II04","5318","40","individual","lowstatus","5","ingroup",0,4
"1120","II04","5326","40","individual","highstatus","5","ingroup",0,4
"1121","IM2G01","4507","8","individual","highstatus","1","ingroup",0,3
"1122","IM2G01","4505","8","individual","lowstatus","1","ingroup",1,5
"1123","IM2G01","4509","8","individual","highstatus","1","ingroup",1,8
"1124","IM2G01","4511","8","individual","lowstatus","1","ingroup",0,0
"1125","IM2G01","4501","8","individual","highstatus","1","ingroup",0,7
"1126","IM2G01","4499","8","individual","highstatus","1","ingroup",1,8
"1127","IM2G01","4502","8","individual","highstatus","1","ingroup",1,8
"1128","IM2G01","4503","8","individual","highstatus","1","ingroup",1,6
"1129","IM2G01","4504","8","individual","highstatus","1","ingroup",1,8
"1130","IM2G01","4506","8","individual","highstatus","1","ingroup",0,5
"1131","IM2G01","4510","8","individual","highstatus","1","ingroup",1,7
"1132","IM2G01","4498","8","individual","lowstatus","1","ingroup",0,4
"1133","IM2G01","4500","8","individual","highstatus","1","ingroup",1,7
"1134","IM2G01","4508","8","individual","lowstatus","1","ingroup",1,4
"1135","IM2G01","4507","16","individual","highstatus","2","ingroup",1,6
"1136","IM2G01","4505","16","individual","lowstatus","2","ingroup",1,3
"1137","IM2G01","4509","16","individual","highstatus","2","ingroup",1,8
"1138","IM2G01","4511","16","individual","lowstatus","2","ingroup",0,1
"1139","IM2G01","4501","16","individual","highstatus","2","ingroup",1,5
"1140","IM2G01","4499","16","individual","highstatus","2","ingroup",1,8
"1141","IM2G01","4502","16","individual","highstatus","2","ingroup",1,8
"1142","IM2G01","4503","16","individual","highstatus","2","ingroup",1,5
"1143","IM2G01","4504","16","individual","highstatus","2","ingroup",1,8
"1144","IM2G01","4506","16","individual","highstatus","2","ingroup",0,6
"1145","IM2G01","4510","16","individual","highstatus","2","ingroup",1,8
"1146","IM2G01","4498","16","individual","lowstatus","2","ingroup",1,5
"1147","IM2G01","4500","16","individual","highstatus","2","ingroup",0,6
"1148","IM2G01","4508","16","individual","lowstatus","2","ingroup",1,4
"1149","IM2G01","4507","24","individual","highstatus","3","ingroup",1,6
"1150","IM2G01","4505","24","individual","lowstatus","3","ingroup",1,6
